,PlayerName,Position,assistTackles,avgInterceptionYards,avgSackYards,avgStuffYards,blockedFieldGoalTouchdowns,blockedPuntTouchdowns,hurries,kicksBlocked,longInterception,miscTouchdowns,passesBattedDown,passesDefended,QBHits,twoPtReturns,sacks,sackYards,safeties,soloTackles,stuffs,stuffYards,tacklesForLoss,tacklesYardsLost,teamGamesPlayed,totalTackles,yardsAllowed,pointsAllowed
0,Nick Bosa,DE,0.0,7.432000160217285,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,18.5,137.5,0.0,41.0,5.0,8.0,19.0,129.0,17.0,51.0,0.0,0.0,0.0
1,Haason Reddick,LB,0.0,8.281000137329102,1.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,16.0,132.5,0.0,35.0,4.0,5.0,11.0,64.0,17.0,49.0,0.0,0.0,0.0
2,Myles Garrett,DE,0.0,5.688000202178955,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,16.0,91.0,0.0,37.0,8.5,12.0,18.0,85.0,17.0,60.0,0.0,0.0,0.0
3,Chris Jones,DT,0.0,6.806000232696533,2.4000000953674316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,15.5,105.5,0.0,30.0,5.5,12.0,17.0,94.0,17.0,44.0,0.0,0.0,0.0
4,Matthew Judon,LB,0.0,6.61299991607666,1.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,15.5,102.5,0.0,36.0,7.0,4.0,14.0,99.0,17.0,60.0,0.0,0.0,0.0
5,Alex Highsmith,LB,0.0,8.137999534606934,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,14.5,118.0,0.0,38.0,6.5,21.0,12.0,91.0,17.0,63.0,0.0,0.0,0.0
6,Micah Parsons,LB,0.0,6.556000232696533,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,13.5,88.5,0.0,42.0,4.0,7.0,13.0,66.0,17.0,65.0,0.0,0.0,0.0
7,J.J. Watt,DE,0.0,7.519999980926514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,12.5,94.0,0.0,30.0,11.5,14.0,18.0,96.0,17.0,39.0,0.0,0.0,0.0
8,Maxx Crosby,DE,0.0,8.15999984741211,2.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,35.0,0.0,12.5,102.0,0.0,58.0,20.0,27.0,22.0,104.0,17.0,89.0,0.0,0.0,0.0
9,Brian Burns,DE,0.0,6.639999866485596,3.1670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,12.5,83.0,0.0,34.0,12.5,19.0,17.0,98.0,17.0,63.0,0.0,0.0,0.0
10,Quinnen Williams,DT,0.0,8.208000183105469,3.3329999446868896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,28.0,0.0,12.0,98.5,0.0,35.0,5.5,10.0,12.0,83.0,17.0,55.0,0.0,0.0,0.0
11,Daron Payne,DT,0.0,7.086999893188477,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,11.5,81.5,1.0,32.0,8.0,14.0,18.0,85.0,17.0,64.0,0.0,0.0,0.0
12,Josh Uche,LB,0.0,4.303999900817871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.5,49.5,0.0,23.0,0.0,0.0,9.0,47.0,17.0,27.0,0.0,0.0,0.0
13,Brandon Graham,DE,0.0,5.817999839782715,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,11.0,64.0,0.0,19.0,6.5,9.0,11.0,45.0,17.0,35.0,0.0,0.0,0.0
14,Javon Hargrave,DT,0.0,6.817999839782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,11.0,75.0,0.0,37.0,4.5,0.0,10.0,75.0,17.0,60.0,0.0,0.0,0.0
15,Josh Sweat,DE,42.0,7.636000156402588,1.7139999866485596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,11.0,84.0,0.0,31.0,9.0,12.0,15.0,65.0,17.0,48.0,0.0,0.0,0.0
16,Cameron Heyward,DT,0.0,6.90500020980835,2.1670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,10.5,72.5,0.0,39.0,11.5,13.0,14.0,58.0,17.0,74.0,0.0,0.0,0.0
17,Danielle Hunter,LB,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,10.5,63.0,0.0,46.0,4.5,8.0,12.0,59.0,17.0,65.0,0.0,0.0,0.0
18,Za'Darius Smith,LB,0.0,7.050000190734863,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,10.0,70.5,0.0,32.0,6.5,16.0,15.0,87.0,17.0,44.0,0.0,0.0,0.0
19,Justin Houston,LB,5.0,6.631999969482422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,9.5,63.0,0.0,14.0,2.0,0.0,7.0,41.0,17.0,21.0,0.0,0.0,0.0
20,Yannick Ngakoue,DE,0.0,6.578999996185303,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.5,62.5,0.0,18.0,4.5,4.0,8.0,45.0,17.0,29.0,0.0,0.0,0.0
21,Uchenna Nwosu,LB,0.0,6.578999996185303,4.400000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,9.5,62.5,0.0,42.0,12.5,22.0,12.0,56.0,17.0,66.0,0.0,0.0,0.0
22,Darrell Taylor,LB,0.0,7.736999988555908,3.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,9.5,73.5,0.0,22.0,2.0,11.0,8.0,38.0,17.0,26.0,0.0,0.0,0.0
23,Aidan Hutchinson,DE,8.333000183105469,6.263000011444092,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,0.0,9.5,59.5,0.0,34.0,6.5,3.0,9.0,54.0,17.0,52.0,0.0,0.0,0.0
24,Jerry Hughes,DE,14.0,6.7779998779296875,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,9.0,61.0,0.0,21.0,7.0,6.0,10.0,60.0,17.0,35.0,0.0,0.0,0.0
25,Leonard Floyd,LB,0.0,7.111000061035156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,64.0,0.0,31.0,4.0,1.0,10.0,64.0,17.0,59.0,0.0,0.0,0.0
26,Cameron Jordan,DE,0.0,7.940999984741211,2.8889999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,8.5,67.5,0.0,40.0,12.5,26.0,13.0,44.0,17.0,66.0,0.0,0.0,0.0
27,Preston Smith,LB,0.0,7.5289998054504395,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,8.5,64.0,0.0,38.0,9.0,8.0,9.0,49.0,17.0,59.0,0.0,0.0,0.0
28,Dorance Armstrong,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
29,Von Miller,LB,0.0,6.75,2.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,8.0,54.0,0.0,18.0,3.5,7.0,10.0,51.0,16.0,21.0,0.0,0.0,0.0
30,Khalil Mack,LB,0.0,7.25,1.399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,8.0,58.0,0.0,33.0,9.0,7.0,12.0,45.0,17.0,50.0,0.0,0.0,0.0
31,Denico Autry,DE,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,0.0,8.0,56.0,0.0,17.0,2.0,3.0,8.0,39.0,17.0,27.0,0.0,0.0,0.0
32,DeForest Buckner,DT,0.0,6.063000202178955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,8.0,48.5,0.0,44.0,12.0,12.0,11.0,43.0,17.0,74.0,0.0,0.0,0.0
33,Trey Hendrickson,DE,0.0,5.938000202178955,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,8.0,47.5,0.0,22.0,4.5,6.0,6.0,26.0,16.0,32.0,0.0,0.0,0.0
34,Bradley Chubb,LB,0.0,8.062999725341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,8.0,64.5,0.0,20.0,2.5,0.0,5.0,47.0,17.0,39.0,0.0,0.0,0.0
35,Montez Sweat,DE,0.0,7.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,8.0,59.0,0.0,27.0,8.0,12.0,14.0,68.0,17.0,46.0,0.0,0.0,0.0
36,James Houston,LB,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,58.0,0.0,11.0,0.0,0.0,7.0,58.0,7.0,12.0,0.0,0.0,0.0
37,Greg Rousseau,DE,0.0,7.563000202178955,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,8.0,60.5,0.0,27.0,5.5,15.0,10.0,53.0,16.0,37.0,0.0,0.0,0.0
38,Deatrich Wise Jr.,DE,0.0,6.199999809265137,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.5,46.5,0.0,33.0,3.5,8.0,7.0,36.0,17.0,59.0,0.0,0.0,0.0
39,Jonathan Allen,DT,1.0,7.132999897003174,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,0.0,7.5,53.5,0.0,44.0,17.0,33.0,16.0,63.0,17.0,65.0,0.0,0.0,0.0
40,Jeffery Simmons,DT,0.0,8.666999816894531,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,7.5,65.0,0.0,25.0,9.0,16.0,9.0,63.0,17.0,54.0,0.0,0.0,0.0
41,Dexter Lawrence,DT,0.0,6.599999904632568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,7.5,49.5,0.0,35.0,3.5,2.0,7.0,38.0,17.0,68.0,0.0,0.0,0.0
42,Fletcher Cox,DT,0.0,7.214000225067139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,50.5,0.0,23.0,3.0,2.0,7.0,32.0,17.0,43.0,0.0,0.0,0.0
43,DeMarcus Walker,DE,0.0,6.714000225067139,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,47.0,0.0,23.0,6.5,9.0,10.0,50.0,17.0,32.0,0.0,0.0,0.0
44,Carl Lawson,DE,0.0,6.14300012588501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,43.0,0.0,18.0,4.5,3.0,9.0,48.0,17.0,33.0,0.0,0.0,0.0
45,Kaden Elliss,LB,0.0,5.928999900817871,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,7.0,41.5,0.0,43.0,9.0,5.0,7.0,43.0,17.0,78.0,0.0,0.0,0.0
46,Frankie Luvu,LB,33.0,6.571000099182129,2.615000009536743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,7.0,46.0,0.0,76.0,17.0,34.0,19.0,78.0,17.0,111.0,0.0,0.0,0.0
47,Josh Allen,LB,0.0,6.428999900817871,3.1429998874664307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,7.0,45.0,0.0,35.0,9.5,22.0,11.0,46.0,17.0,57.0,0.0,0.0,0.0
48,Jaelan Phillips,LB,0.0,5.428999900817871,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,0.0,7.0,38.0,0.0,37.0,5.5,6.0,8.0,31.0,17.0,61.0,0.0,0.0,0.0
49,Demario Davis,LB,4.0,6.385000228881836,2.200000047683716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,6.5,41.5,0.0,54.0,10.0,11.0,10.0,45.0,17.0,109.0,0.0,0.0,0.0
50,Morgan Fox,DE,0.0,7.461999893188477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.5,48.5,0.0,24.0,4.0,2.0,8.0,47.0,17.0,38.0,0.0,0.0,0.0
51,Sam Hubbard,DE,0.0,6.077000141143799,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,6.5,39.5,0.0,34.0,11.0,14.0,11.0,44.0,16.0,60.0,0.0,0.0,0.0
52,Vita Vea,DT,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.5,45.5,0.0,15.0,3.5,1.0,7.0,44.0,17.0,31.0,0.0,0.0,0.0
53,Dre'Mont Jones,DE,0.0,7.230999946594238,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.5,47.0,0.0,24.0,8.0,8.0,9.0,39.0,17.0,47.0,0.0,0.0,0.0
54,AJ Epenesa,DE,0.0,8.692000389099121,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,6.5,56.5,0.0,13.0,2.0,7.0,7.0,49.0,16.0,16.0,0.0,0.0,0.0
55,Melvin Ingram,LB,0.0,8.083000183105469,2.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,48.5,0.0,15.0,4.5,7.0,7.0,21.0,17.0,22.0,0.0,0.0,0.0
56,Bobby Wagner,LB,6.5,5.333000183105469,1.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,0.0,6.0,32.0,0.0,81.0,16.5,5.0,10.0,36.0,17.0,140.0,0.0,0.0,0.0
57,DeMarcus Lawrence,DE,0.0,5.833000183105469,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,6.0,35.0,0.0,43.0,11.0,7.0,9.0,32.0,17.0,65.0,0.0,0.0,0.0
58,Grady Jarrett,DE,0.0,8.333000183105469,2.571000099182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,6.0,50.0,0.0,30.0,7.5,18.0,12.0,57.0,17.0,61.0,0.0,0.0,0.0
59,Dante Fowler Jr.,DE,0.0,8.166999816894531,3.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,6.0,49.0,0.0,22.0,2.0,11.0,7.0,50.0,17.0,27.0,0.0,0.0,0.0
60,Rashan Gary,LB,0.0,7.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,6.0,45.0,0.0,21.0,6.0,8.0,7.0,41.0,17.0,32.0,0.0,0.0,0.0
61,Kwity Paye,DE,0.0,5.833000183105469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,35.0,0.0,32.0,7.0,4.0,10.0,39.0,17.0,45.0,0.0,0.0,0.0
62,George Karlaftis,DE,0.0,6.666999816894531,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,6.0,40.0,0.0,18.0,4.0,6.0,8.0,38.0,17.0,33.0,0.0,0.0,0.0
63,Calais Campbell,DT,0.0,8.817999839782715,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.0,5.5,48.5,0.0,18.0,3.5,4.0,4.0,25.0,17.0,36.0,0.0,0.0,0.0
64,Quinton Jefferson,DT,0.0,8.454999923706055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,5.5,46.5,0.0,17.0,1.5,1.0,6.0,43.0,17.0,29.0,0.0,0.0,0.0
65,T.J. Watt,LB,0.0,6.817999839782715,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,0.0,5.5,37.5,0.0,27.0,7.0,11.0,8.0,34.0,17.0,39.0,0.0,0.0,0.0
66,Anthony Nelson,LB,0.0,8.36400032043457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,46.0,0.0,26.0,3.5,1.0,4.0,20.0,17.0,46.0,0.0,0.0,0.0
67,Zach Allen,DE,0.0,7.363999843597412,2.4000000953674316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,5.5,40.5,0.0,23.0,11.0,12.0,10.0,46.0,17.0,47.0,0.0,0.0,0.0
68,Carl Granderson,DE,0.0,6.091000080108643,3.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.5,33.5,0.0,30.0,9.5,22.0,9.0,33.0,17.0,53.0,0.0,0.0,0.0
69,Justin Madubuike,DT,0.0,3.7269999980926514,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,5.5,20.5,0.0,26.0,8.0,10.0,8.0,28.0,17.0,42.0,0.0,0.0,0.0
70,Devin White,LB,0.0,7.182000160217285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,5.5,39.5,0.0,73.0,9.0,8.0,8.0,36.0,17.0,124.0,0.0,0.0,0.0
71,Rashad Weaver,LB,0.0,4.908999919891357,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,5.5,27.0,0.0,18.0,5.0,12.0,7.0,26.0,17.0,27.0,0.0,0.0,0.0
72,Azeez Ojulari,LB,0.0,5.7270002365112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,5.5,31.5,0.0,9.0,0.5,0.0,3.0,25.0,17.0,14.0,0.0,0.0,0.0
73,Aaron Donald,DT,0.0,8.399999618530273,1.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,42.0,0.0,27.0,11.5,10.0,10.0,42.0,17.0,49.0,0.0,0.0,0.0
74,Kyle Van Noy,LB,0.0,5.599999904632568,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,5.0,28.0,0.0,30.0,3.5,15.0,8.0,38.0,17.0,46.0,0.0,0.0,0.0
75,Frank Clark,DE,0.0,6.400000095367432,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,32.0,1.0,25.0,7.5,11.0,8.0,35.0,17.0,39.0,0.0,0.0,0.0
76,Dawuane Smoot,DE,0.0,6.900000095367432,2.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,5.0,34.5,0.0,14.0,3.5,7.0,6.0,21.0,17.0,21.0,0.0,0.0,0.0
77,Samson Ebukam,LB,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,40.0,0.0,21.0,4.5,3.0,7.0,30.0,17.0,36.0,0.0,0.0,0.0
78,Ogbonnia Okoronkwo,DE,0.0,5.400000095367432,1.7999999523162842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,27.0,0.0,32.0,6.0,9.0,9.0,27.0,17.0,44.0,0.0,0.0,0.0
79,Marquis Haynes Sr.,DE,0.0,8.199999809265137,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,5.0,41.0,0.0,20.0,0.0,4.0,7.0,45.0,17.0,29.0,0.0,0.0,0.0
80,John Franklin-Myers,DE,0.0,7.800000190734863,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,5.0,39.0,0.0,16.0,2.0,2.0,4.0,26.0,17.0,38.0,0.0,0.0,0.0
81,Donovan Wilson,S,0.0,7.0,1.6670000553131104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,5.0,35.0,0.0,77.0,8.0,5.0,7.0,40.0,17.0,101.0,0.0,0.0,0.0
82,Drue Tranquill,LB,20.0,5.400000095367432,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,5.0,27.0,0.0,95.0,12.5,9.0,10.0,34.0,17.0,146.0,0.0,0.0,0.0
83,Mike Danna,DE,0.0,6.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,34.0,0.0,9.0,1.5,0.0,3.0,26.0,17.0,27.0,0.0,0.0,0.0
84,David Onyemata,DT,0.0,5.300000190734863,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,26.5,0.0,25.0,4.5,3.0,5.0,24.0,17.0,43.0,0.0,0.0,0.0
85,Baron Browning,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
86,Patrick Queen,LB,5.5,4.900000095367432,2.7139999866485596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,14.0,0.0,5.0,24.5,0.0,79.0,9.5,19.0,9.0,31.0,17.0,117.0,0.0,0.0,0.0
87,Dayo Odeyingbo,DE,0.0,7.300000190734863,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,36.5,0.0,18.0,4.5,15.0,5.0,41.0,17.0,31.0,0.0,0.0,0.0
88,Chandler Jones,DE,0.0,3.6670000553131104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,4.5,16.5,0.0,21.0,4.0,1.0,3.0,10.0,17.0,38.0,0.0,0.0,0.0
89,DeShawn Williams,DT,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,4.5,9.0,0.0,21.0,4.0,1.0,4.0,9.0,17.0,37.0,0.0,0.0,0.0
90,Elandon Roberts,LB,0.0,9.555999755859375,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.5,43.0,0.0,68.0,9.0,16.0,10.0,55.0,17.0,107.0,0.0,0.0,0.0
91,Arden Key,LB,0.0,6.7779998779296875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.5,30.5,0.0,16.0,1.5,2.0,5.0,29.0,17.0,27.0,0.0,0.0,0.0
92,Roquan Smith,LB,13.666999816894531,5.0,1.8569999933242798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,4.5,22.5,0.0,103.0,18.5,13.0,11.0,29.0,17.0,169.0,0.0,0.0,0.0
93,Charles Omenihu,DE,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,4.5,36.0,0.0,7.0,1.0,0.0,3.0,25.0,17.0,20.0,0.0,0.0,0.0
94,Michael Hoecht,DT,0.0,5.2220001220703125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.5,23.5,0.0,23.0,2.5,2.0,4.0,22.0,17.0,36.0,0.0,0.0,0.0
95,Carlos Dunlap,DE,0.0,7.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,4.0,29.0,0.0,25.0,7.5,6.0,6.0,23.0,17.0,39.0,0.0,0.0,0.0
96,Bud Dupree,LB,0.0,6.0,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,24.0,0.0,14.0,5.0,8.0,6.0,29.0,16.0,18.0,0.0,0.0,0.0
97,Kenny Clark,DT,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,24.0,0.0,27.0,5.5,3.0,5.0,17.0,17.0,53.0,0.0,0.0,0.0
98,Greg Gaines,DT,0.0,7.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,29.0,0.0,16.0,7.5,3.0,6.0,31.0,17.0,36.0,0.0,0.0,0.0
99,Lorenzo Carter,LB,28.0,6.5,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,12.0,0.0,4.0,26.0,0.0,29.0,4.0,12.0,6.0,28.0,17.0,58.0,0.0,0.0,0.0
100,Derwin James Jr.,S,0.0,8.25,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,4.0,33.0,0.0,64.0,3.5,5.0,5.0,34.0,17.0,115.0,0.0,0.0,0.0
101,Efe Obada,DE,0.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,30.0,0.0,14.0,0.5,0.0,4.0,30.0,17.0,24.0,0.0,0.0,0.0
102,Jerome Baker,LB,0.0,4.875,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,19.5,0.0,66.0,5.5,10.0,6.0,15.0,17.0,100.0,0.0,0.0,0.0
103,Antoine Winfield Jr.,S,15.0,7.25,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,4.0,29.0,0.0,64.0,5.0,15.0,7.0,35.0,17.0,80.0,0.0,0.0,0.0
104,Isaiah Simmons,LB,30.5,10.75,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,4.0,43.0,0.0,68.0,4.5,6.0,5.0,41.0,17.0,99.0,0.0,0.0,0.0
105,Osa Odighizuwa,DT,0.0,6.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,27.0,0.0,27.0,8.0,15.0,8.0,29.0,17.0,43.0,0.0,0.0,0.0
106,Patrick Jones II,LB,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,20.0,0.0,16.0,3.5,6.0,8.0,25.0,17.0,27.0,0.0,0.0,0.0
107,D.J. Wonnum,LB,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,28.0,0.0,27.0,5.0,5.0,5.0,21.0,17.0,38.0,0.0,0.0,0.0
108,Grover Stewart,DT,0.0,2.75,2.571000099182129,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,11.0,0.0,44.0,14.0,18.0,9.0,29.0,17.0,70.0,0.0,0.0,0.0
109,Milton Williams,DT,0.0,4.75,2.200000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,19.0,0.0,19.0,6.0,11.0,9.0,29.0,17.0,36.0,0.0,0.0,0.0
110,Joe Tryon-Shoyinka,LB,0.0,7.625,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,4.0,30.5,0.0,23.0,4.0,8.0,6.0,32.0,17.0,40.0,0.0,0.0,0.0
111,John Cominsky,DE,0.0,7.25,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,0.0,4.0,29.0,0.0,18.0,4.0,3.0,5.0,32.0,17.0,30.0,0.0,0.0,0.0
